StrippedCellLineName,Cancer_Type,mean_zscore,OXPHOS_state,EFR3A,MRPL58,EP300,ITGAV,TAFAZZIN,DNM1L,COQ4,NDUFC2,MICOS10,RAB6A,MYH9,TIPARP,CFLAR,SPTSSA,NDUFS1,SNAP23,RRAGC,ARHGEF7,CDK6,TRAF2,NCKAP1,STAMBP,COASY,ZFP36L1,ENO1,NDUFB8,FERMT2,APC,ARID1A,BRAF,CREBBP,FAT1,KMT2D,KRAS,NF1,PIK3CA,PTEN,TP53
NCIH1581,Non-SmallCellLungCancer,0.361064265599901,OXPHOS_high,0.0263731576823336,0.908978776123175,0.41810693130343,0.658127641429398,0.867569004341205,0.598510141519112,0.944257186288776,0.914806674001628,0.882574798669235,0.0064359773665983,0.0064962534709929,0.123270584759214,0.0398251369509275,0.0922508251628894,0.592897446246503,0.218939843309693,0.0914021635919125,0.41831155422967,0.704344671313145,0.802308521646065,0.411048739456882,0.2036719014269,0.846228314682548,5.56580603763439e-06,0.0717638777479958,0.835795215743693,0.854531207477111,1,0,0,0,0,0,0,0,0,0,1
NCIH1648,Non-SmallCellLungCancer,0.0281818493079275,0,0.0981314380131702,0.541149800519071,0.0822079407292515,0.854526028968192,0.192981969793927,0.172849689693612,0.0542391916158719,0.180455393386332,0.0257191222476453,0.440154988421362,0.180762191487905,0.849333342293607,0.354159199498583,0.786097054591526,0.0590029732863366,0.671488527424517,0.365245461783191,0.0088717059353253,0.88655052099139,0.109306153269585,0.228606181115141,0.398416348750594,0.502489990387613,0.276260077641878,0.024635311963248,0.0363043120372365,0.359563760034532,0,0,0,0,0,0,0,0,0,0,1
NCIH1650,Non-SmallCellLungCancer,0.195485883500219,OXPHOS_high,0.903560294727359,0.239603208927715,0.699096172875768,0.215589664491667,0.111216242238318,0.973853298487553,0.687771949478574,0.535071053872306,0.121817899008394,0.123882449678289,0.0966438059908448,0.174467333087966,0.443289695828429,0.758131436985521,0.032074483365153,0.662984033853227,0.0975707170065032,0.571865421883678,0.57346194239469,0.252493731525031,0.429733694952208,0.735925938419554,0.355296500130456,0.209001910891207,0.947010739528674,0.21711374554709,0.927255340453521,0,0,0,0,0,0,0,0,0,0,0
NCIH1666,Non-SmallCellLungCancer,-0.434902381697424,OXPHOS_low,0.972445299039707,0.302455217234835,0.244218387630741,0.115081984806431,0.385406587871327,0.181582603717592,0.269966481850676,0.158905903569037,0.913275825530714,0.40273498684337,0.990055921919079,0.848785158725195,1,0.159467864670266,0.0921764444408938,0.939023469489748,0.804372912726127,0.60530006852709,0.686383679359167,0.421305862875633,0.130017387187005,0.900687973273692,0.192570476803856,0.0279994147475915,0.715290065322548,0.12669796350374,0.0457623359355392,0,0,1,0,0,0,0,0,0,0,0
NCIH1693,Non-SmallCellLungCancer,0.340218985134836,OXPHOS_high,0.883161666295079,0.307945337895144,0.0408185899857589,0.971328488100655,0.102888541248651,0.109309450334099,0.353355460281008,0.264747198218761,0.0460815799588482,0.962734461811402,0.626421823367196,0.161884212594265,0.120194755255074,0.599706170114135,0.261823503295745,0.0856277989362408,0.289641533953007,0.691222692755452,0.307192684452498,0.0371480524018456,0.112529147230036,0.578711039240318,0.912502733203871,0.200340623405423,0.18848226504149,0.200386071451774,0.999700726499838,0,0,0,0,0,0,0,0,0,0,0
NCIH1703,Non-SmallCellLungCancer,0.100602870599915,0,0.126141584826345,0.921510520252948,0.0479800099270971,0.966770950251341,0.997263324281062,0.991081883463855,0.953439438330063,0.961034027804266,0.0254649486899276,0.0160108154430504,0.0993423395586655,0.0323186956830564,0.645446681253814,0.41125411909788,0.968690648942823,0.98924353837139,0.0070222452244594,0.0230798106395277,0.983146565677436,0.690871593895211,0.497582475808555,0.972957745327885,0.957698431020667,0.527917300518157,0.137442227016863,0.77937411046723,0.992310450003677,0,0,0,0,0,0,0,0,0,0,1
NCIH1792,Non-SmallCellLungCancer,0.237708738431536,OXPHOS_high,0.925335395229832,0.569852479580518,0.0075678604789538,0.989990780657829,0.742472492262813,0.998962535658447,0.133937640903967,0.206848648719204,0.313592119201222,0.151290157523687,0.944076494426887,0.93236222083927,0.948638970277467,0.48210473686326,0.0421185009100002,0.673448824756826,0.793659472519049,0.170131339355592,0.370003588838404,0.825635781422598,0.77069600004595,0.391761427132506,0.936709197079336,0.0687780294334514,0.999133715811324,0.0512608996420599,0.782314790302803,0,0,0,0,0,0,1,0,0,0,0
NCIH1793,Non-SmallCellLungCancer,0.103411435147066,0,0.0296542493324846,0.601801981742693,0.0221541822015837,0.943271194438271,0.997003672862699,0.977038371259317,0.960656668865635,0.699191328153534,0.963707871625343,0.0716799330196947,0.0142046209078378,0.176295732806213,0.913617735279342,0.53213747773552,0.833889925258941,0.156611173443653,0.349851708896324,0.42454505353809,0.557226704487026,0.338272905497864,0.441037102446649,0.133736054091594,0.618332969914406,0.93036505180048,0.26379920490218,0.886296540146806,0.814528054949693,0,1,0,0,0,0,0,0,0,0,1
NCIH1869,Non-SmallCellLungCancer,0.399755770237321,OXPHOS_high,0.0197333400531732,0.17586188200563,0.639309536189014,0.643460661053947,0.10744316503614,0.0656794253992868,0.791107919410621,0.455786657872019,0.275555326513985,0.111798905902901,0.150679864989602,0.0136687161780494,0.0408402491504642,0.906546215681001,0.374869648191946,0.880897588511733,0.0042609118535002,0.0173343297534046,0.165131289502314,0.883239973617374,0.227064527202301,0.214383960267032,0.784864034981766,0.298739467110638,0.377132620057792,0.609542373938603,0.945123632325536,0,1,0,0,0,0,0,0,0,0,1
NCIH1915,Non-SmallCellLungCancer,0.526517622967902,OXPHOS_high,0.0354806224739403,0.520960191272055,0.030086079209085,0.989110350356994,0.31418829385602,0.389905093929365,0.0224786830168328,0.0547065800695458,0.131582816540799,0.508048072534892,0.723546995696374,0.791126680233006,0.970855480027288,0.635867913370206,0.0555688637080319,0.319642729195935,0.342832954849221,0.932842357306416,0.0077533134533242,0.0683782547831927,0.0130276199845048,0.27001181046517,0.783282620852338,0.106176414908,0.129931264047087,0.0382411371329904,0.249240761922032,0,0,0,0,0,0,0,0,0,0,1
NCIH1944,Non-SmallCellLungCancer,0.40738836892936,OXPHOS_high,0.170454500385215,0.682988511859516,0.964852364815161,0.604030681518383,0.596784030413941,0.689361717404791,0.942219993898443,0.631078789653657,0.798946647030654,0.0170946890197969,0.141660703441637,0.0345956644496392,0.934329756159727,0.668828610411886,0.552974692501881,0.419043625609419,0.16592226387789,0.0252794230555743,0.959059603967389,0.330185524809973,0.0928444818313242,0.296775957943928,0.743256300833247,0.173478948444482,0.0201932171712742,0.496992149230754,0.403427189327749,0,0,0,0,0,0,1,0,0,0,0
NCIH1975,Non-SmallCellLungCancer,0.178270283036246,OXPHOS_high,0.048931190978097,0.801295284540975,0.370392376061594,0.917320809995496,0.707248530999751,0.93972041702811,0.524177117753586,0.628980003397586,0.694520051666177,0.505156183006922,0.984147045793206,0.582140078745272,0.944984552283106,0.466495713907895,0.606258898174057,0.409041596367006,0.148985503415181,0.298396884908453,0.168733882524921,0.274032555617183,0.810205154933596,0.35151439209659,0.603809021312044,0.905423317017781,0.447916085712067,0.312027150338446,0.182627394419522,0,0,0,0,0,0,0,0,1,0,1
NCIH2009,Non-SmallCellLungCancer,0.218754935157988,OXPHOS_high,0.0095582030389666,0.560277073795116,0.0004044476577272,0.163586204374064,0.949232454047332,0.215204830171121,0.552820700336355,0.182245270583522,0.160714133714685,0.966490821501691,0.228198649144682,0.730510680019097,0.500151890741195,0.473018791791602,0.114605540321526,0.091728220627836,0.0817585847647082,0.150240761342582,0.064854784816427,0.138500504983611,0.721224897098579,0.0799101251721247,0.73892830536796,0.0357655222235924,0.985184041926353,0.197554366303561,0.286310758839408,0,0,0,0,0,0,1,0,0,0,1
NCIH2023,Non-SmallCellLungCancer,0.160198614188726,0,0.0632793198471712,0.474186453416951,0.706507337042054,0.894986676870664,0.961716753065746,0.948606501698694,0.569855721229642,0.0686446444530272,0.977763418038438,0.104005253015289,0.44839862877138,0.0898043318737832,0.781214726651259,0.0843878410486711,0.0185777768702088,0.2239584100766,0.617510782919113,0.0957071829829493,0.919594773637218,0.476107352164511,0.248830952934793,0.138221297925217,0.659073588351235,0.0811754794087329,0.8691485950863,0.0708799142238362,0.672121442926313,0,0,0,0,0,0,0,0,0,0,0
NCIH2030,Non-SmallCellLungCancer,-0.00665585536936453,0,0.165885345440269,0.227405371669942,5.27431275338855e-06,0.997863243000373,0.307963223255519,0.993079826491887,0.369051393423398,0.214997631553032,0.886477339196803,0.0411335427725215,0.0809400828438107,0.438502934819509,0.924670917091814,0.478693961878667,0.0341765565007772,0.997076131462858,0.872119121272696,0.947185217645298,0.936861530012344,0.496883984195238,0.563520740785668,0.0475701873140519,0.131864980144739,0.100871109934358,0.765567270037633,0.0551829310544638,0.983434477880802,0,0,0,0,0,0,1,0,0,0,1
NCIH2087,Non-SmallCellLungCancer,0.138524202648908,0,0.0557493919170528,0.515207267382515,0.0319927137656052,0.494522275893154,0.227429897468552,0.626351912401149,0.505167729354135,0.238997926430081,0.157135815881263,0.78800573945381,0.0212185421227671,0.891107304990524,0.708240237249691,0.551002988698632,0.256721809628466,0.578345538241556,0.44689468505152,0.259433896999035,0.0048684416198385,0.0781725550005728,0.599007681597191,0.227736046944272,0.607304719058608,0.167681029632885,0.39945465437655,0.208961790643088,0.437245467450161,0,0,1,0,0,0,0,0,0,0,1
NCIH2110,Non-SmallCellLungCancer,-0.145866478450318,OXPHOS_low,0.140535909741832,0.480907884486639,0.0025269576962044,0.12546048461331,0.0113153703477524,0.0423188349568367,0.442045272190961,0.0684976793599292,0.178952590461095,0.899602456076326,0.859353399411488,0.3631377171393,0.947378504511879,0.138337734266506,0.0619326906204063,0.967490017884351,0.777920807037786,0.0385722035164891,0.0076178914810502,0.505476789586563,0.0909050041084561,0.0560571895090167,0.814826361855781,0.0862982027709801,0.599703275536657,0.546351833298162,0.355694399815036,0,0,0,0,0,0,0,0,0,0,0
NCIH2122,Non-SmallCellLungCancer,0.0842727437247122,0,0.963890948354954,0.488723462394968,0.0110965699872619,0.357458892850073,0.26712842177995,0.227967048436474,0.532263118034716,0.395026703502035,0.886093341272488,0.874259243159585,0.543242420416851,0.0263973991475233,0.957282963931134,0.166208405066253,0.461004107447986,0.945937825099239,0.347907109655574,0.117330282714291,0.937704888418476,0.493843559235369,0.223394544132055,0.141576661808835,0.694667401379474,0.0216659337291324,0.37403635029775,0.463912387015832,0.292257943294152,0,0,0,0,0,0,1,0,0,0,1
NCIH2126,Non-SmallCellLungCancer,-0.0807984703160991,0,0.0345758249344521,0.294500600360063,0.0062546600483172,0.331661369304128,0.26141353935741,0.344481618253457,0.517750971588655,0.192827902673852,0.327202353679849,0.880796091277533,0.101349450784842,0.458814276913156,0.857749251629976,0.0299106965805812,0.176256873846203,0.584313733639338,0.556484230902489,0.119782673637395,0.667921175944525,0.355714324435721,0.144798808973737,0.494780397471591,0.152038135573641,0.199637349537085,0.206287787767447,0.288724343160333,0.389316446695782,0,0,0,0,0,0,0,0,0,0,1
NCIH2170,Non-SmallCellLungCancer,0.0587296631694842,0,0.117563858920199,0.381643300950578,0.268209189070829,0.157030764486825,0.595900662128505,0.324458316034895,0.672412745128812,0.335379680812598,0.226123686765272,0.182332627614664,0.207620884300489,0.0545759129936399,0.649341060743289,0.176996659809206,0.171712815471468,0.993774201933183,0.146190043651036,0.0256165393881073,0.514629575579766,0.11207360160125,0.106831861868737,0.403669225028439,0.247340303300713,0.0645560596349745,0.478092638456768,0.287390384851982,0.409666286907469,0,0,0,0,0,0,0,0,0,0,1
NCIH2172,Non-SmallCellLungCancer,0.259609908541821,OXPHOS_high,0.101140379166313,0.926960258060063,0.0438514318158287,0.974411909792024,0.583009487803355,0.994609810270866,0.972845158343218,0.942453644355931,0.945531484725336,0.0504376530049204,0.787333972658785,0.405593845235462,0.82609356676393,0.472098179000642,0.984930286924454,0.145998521399727,0.861789324304862,0.161233299440294,0.0575103914361947,0.684380244257591,0.230425759752615,0.238232330716126,0.453358187603665,0.198995551293762,0.0076514321060093,0.946882713708298,0.953782042289834,0,1,0,0,1,0,0,0,0,0,1
NCIH2291,Non-SmallCellLungCancer,-0.205798000328953,OXPHOS_low,0.315419732960397,0.207306735639688,0.0590857987237612,0.821830303134017,0.684814405962914,0.837281950264455,0.327152554040049,0.323250726754345,0.0679905616374332,0.948969386989118,0.466142680907269,0.766672910692111,0.704453673664456,0.322247377477412,0.326113565732314,0.245886821022577,0.125140094237694,0.402463233678192,0.0819339137019022,0.123793284627028,0.430921754575523,0.754122569023864,0.154233598595718,0.45492428518154,0.214030088562113,0.166036109817711,0.917117762124595,0,0,0,0,0,0,0,0,0,0,1
NCIH23,Non-SmallCellLungCancer,-0.258004109344826,OXPHOS_low,0.145688469974067,0.953476987999386,0.179686154501298,0.661933633019,0.444503377138966,0.909047569724503,0.676230750448581,0.964715131756716,0.81822465637286,0.0917931190458012,0.205924488244857,0.914752551168339,0.167938104973337,0.230377508562016,0.79581957861247,0.496051612965873,0.40812525814065,0.0758376915690917,0.0800923185045715,0.581714877715628,0.0416992666788032,0.270197185677559,0.80991279571103,0.864997794817503,0.966810544384339,0.914025445121352,0.256835944955921,0,0,0,0,0,0,1,0,0,0,0
NCIH2882,Non-SmallCellLungCancer,0.242318434186449,OXPHOS_high,0.0408306292606244,0.827765835182779,0.0861341545870044,0.948847167233103,0.293107210825969,0.20603927483137,0.349519045042487,0.58733557539189,0.653967058405363,0.264633596860367,0.29050137910445,0.684614112363283,0.542711636950734,0.667237507238768,0.0281080514755225,0.235131222277963,0.573577610658154,0.089824674106024,0.879442314241117,0.483692181803256,0.258936383156044,0.123791559474165,0.447544816036321,0.376800532747375,0.11530557736093,0.686006880860513,0.55818942918278,0,0,0,0,0,0,0,1,0,0,1
NCIH2887,Non-SmallCellLungCancer,-0.0149866368647857,0,0.131528511947331,0.223071364070344,0.0063223217834332,0.56351578415785,0.130307833555197,0.977184738925754,0.123232710111332,0.412068584885168,0.39486172219903,0.875104737444877,0.910046973072029,0.226078341666058,0.980302701608567,0.075532561944816,0.0622095425695782,0.802790667265287,0.0196895201340485,0.0187989897009157,0.407138034603688,0.541733299909717,0.491665710793975,0.852934950861365,0.900137789296133,0.732467576562358,0.0076914316212523,0.181782449837558,0.943591106489029,0,0,0,0,0,0,1,0,0,0,1
NCIH292,Non-SmallCellLungCancer,-0.665747428775142,OXPHOS_low,0.948423580645493,0.615118248355516,0.0047329230972532,0.0482407192388621,0.543190596957903,0.114765062162654,0.446498025184111,0.483462886587061,0.601336631462298,0.352656181143144,0.985070614878146,0.0118740316859413,0.857988812111028,0.163753770023187,0.11219012148576,0.975499896804397,0.257433864875712,0.655626532182273,0.880238207526023,0.848874189614127,0.485012488213007,0.979515388949371,0.924951142148906,0.0032442769295831,0.916130105016289,0.21846960028523,0.0427702369787178,0,0,0,0,0,0,0,0,0,0,0
NCIH3122,Non-SmallCellLungCancer,-0.271252540631025,OXPHOS_low,0.064303183910395,0.722132185766749,0.466908314560305,0.309539591365956,0.125378066587417,0.0798936772918715,0.75206319343073,0.474444244692759,0.679354893653278,0.574779316517187,0.448493521680307,0.170034446113251,0.521115144218129,0.952665157893609,0.0320370686856366,0.956343656008188,0.402139865388442,0.0379355541093825,0.0619310605958251,0.157663370624002,0.144141772145026,0.31261774500683,0.945772583577116,0.0348815412109623,0.0813917019240115,0.439462445688651,0.0508079748649911,0,0,0,0,0,0,0,0,0,0,1
NCIH322,Non-SmallCellLungCancer,-0.340163342848004,OXPHOS_low,0.200928220862947,0.446698857116884,0.0002841295957082,0.234701396682201,0.377199344468826,0.866684394456869,0.928497043757455,0.937628455633854,0.0999816302162621,0.939322976683917,0.978282151743316,0.871214431602397,0.161362898263806,0.270495896134585,0.911515926718466,0.990560768150821,0.416712922238915,0.33909521821604,0.548412927629383,0.216391974600493,0.143889532818479,0.878509250497307,0.917815311130153,0.800713320339647,0.986633973486589,0.967632871860575,0.0680806940137173,0,0,0,0,0,0,0,0,0,0,1
NCIH358,Non-SmallCellLungCancer,-0.106810866827482,0,0.005414245960209,0.379721725931245,0.0766231357565355,0.182820888146653,0.98076701210486,0.971920464899094,0.956110422582759,0.556596710618722,0.347411838865709,0.827506560608726,0.916200918169711,0.257981923773626,0.970910453337776,0.224732652640518,0.736927413029964,0.971192205703858,0.128026131574078,0.18181445926207,0.218354947991787,0.0245808444580811,0.0678359692464441,0.0667033485461415,0.218577154035653,0.307062177282274,0.387373745511048,0.741868364808717,0.377155348059478,0,0,0,0,0,0,1,0,0,0,0
NCIH441,Non-SmallCellLungCancer,-0.339686188597427,OXPHOS_low,0.0034291567477748,0.066458936729818,0.218685654491728,0.139914180237937,0.571198613508311,0.985877086083926,0.694957662496224,0.468037899681412,0.235033888067964,0.709324041355167,0.818127549420695,0.445675266884575,0.948391618557804,0.324646681167596,0.539262740855025,0.937793293985373,0.527554893998694,0.513928774014326,0.268511569804783,0.0767145146765224,0.161799416673278,0.970544106025837,0.845650827669557,0.0771208587378,0.896349400589795,0.378037762387654,0.192663785651929,0,0,0,0,0,0,1,0,0,0,1
NCIH460,Non-SmallCellLungCancer,0.220110871074036,OXPHOS_high,0.0082313117865987,0.0560090903485508,0.0401818650550332,0.367482823962588,0.124820720504056,0.922661259212248,0.208374260294719,0.35851699449058,0.96697633896189,0.209329103935471,0.944122246575315,0.126766259597916,0.9643632649344,0.0972111391928326,0.056500472398195,0.85077832830447,0.23706087691314,0.0447459913820889,0.794903329466122,0.154347922855475,0.058806064564783,0.0682481592334131,0.813093397482921,0.0126502420102199,0.476121747022138,0.138683843325506,0.191305652288513,0,0,0,0,0,0,1,0,1,0,0
NCIH520,Non-SmallCellLungCancer,0.420916035818547,OXPHOS_high,0.336711276992765,0.659440440911462,0.0533464407288026,0.596218299772878,0.213506554317634,0.846482296144622,0.836955297620468,0.59219684172541,0.331380056125557,0.56212362180006,0.391176806866741,0.284032007308095,0.17133701605835,0.466788970564789,0.642623825874482,0.999979488203911,0.458050753503154,0.468487348191121,0.916709654790362,0.0332878385953813,0.884413959915517,0.797541301563242,0.593785040071821,0.212289574011758,0.673007349500392,0.649196896055216,0.055115449058618,0,0,0,1,0,0,0,0,0,0,1
NCIH522,Non-SmallCellLungCancer,0.0496264874215291,0,0.0430498956659749,0.695907799678445,0.388870470436869,0.918347913998622,0.90152472252624,0.986708774432041,0.82119423937795,0.618512903888431,0.605334152729584,0.0153196215221533,0.863354170046661,0.0503722920833046,0.306749921530063,0.229878438488016,0.301247998699388,0.51533670770838,0.376930761937381,0.0094815309329674,0.0635301285605424,0.330438520910602,0.13123637653785,0.259745020621668,0.0746143147204228,0.0872779458429967,0.932145968059022,0.48462674859704,0.79846267329409,0,0,0,0,0,0,0,0,0,0,1
NCIH647,Non-SmallCellLungCancer,-0.155861825919304,OXPHOS_low,0.929068359256996,0.481416743753935,0.0571442636447692,0.858329030412896,0.255102076223765,0.841411824307122,0.109033797997645,0.60864522684939,0.189878292565958,0.446974487942565,0.729345976525278,0.382630281016646,0.921658945069538,0.0774284206456924,0.306512868424846,0.107524831625657,0.885860986929769,0.0726075676929695,0.231749765696957,0.007383036301914,0.0233414164406479,0.158379396121791,0.962119361481248,0.0084301582320215,0.909744408203497,0.838994218732235,0.959423940340683,0,0,0,0,0,0,1,0,0,0,1
NCIH650,Non-SmallCellLungCancer,-0.047855304397678,0,0.425422794160493,0.602755381071581,0.532691840642916,0.983799212472453,0.205420215041851,0.587849999432542,0.807894011568426,0.884451394303152,0.872720161755928,0.126342484599895,0.944459421600266,0.970906598852523,0.969995614246518,0.332239383908745,0.444510355799564,0.0489881264536,0.0603669008138929,0.479511796845916,0.971569563788168,0.161288109507764,0.0526150677991121,0.762784181642431,0.30838788976871,0.632298836569628,0.0883847352265156,0.610517660860405,0.970581944688218,0,0,0,0,0,0,1,0,0,0,0
NCIH661,Non-SmallCellLungCancer,0.154090782613593,0,0.053398977140907,0.743740571072848,0.289918472201573,0.586146817855858,0.999328285397142,0.984961219475705,0.543951432902617,0.818587172530783,0.0727544754849488,0.0058009949641414,0.997849302122519,0.814000391001414,0.944930441216369,0.117355040493388,0.840180924660137,0.0349237053929036,0.0306521848953401,0.369967158675881,0.0257303004082334,0.675640850592961,0.875500010662492,0.276234902069975,0.960983785578376,0.619469941423475,0.779853586500646,0.900785898253318,0.955563795162851,0,0,0,0,0,0,0,0,0,0,1
NCIH716,ColorectalAdenocarcinoma,0.23528186718086,OXPHOS_high,0.927452450513496,0.706578899618964,0.423611330103963,0.0186230362638257,0.780220126102293,0.94645036513689,0.535308176229919,0.784170646603926,0.98497424979093,0.908609138109721,0.0651857186541475,0.114399123336068,0.0505813826260478,0.0740573342905606,0.658552006181177,0.117078865458252,0.0471324735080625,0.0133046269542555,0.819957641777023,0.032730009812061,0.79941064703457,0.0755250980209347,0.134542237450956,0.0036157031970657,0.0184760456512938,0.532579445839389,0.125455318534816,0,0,0,0,0,0,0,0,0,0,0
NCIH747,ColorectalAdenocarcinoma,-0.0989886252973068,0,0.764985315153879,0.204327926831281,0.0002614986301147,0.689586358604711,0.307316119424019,0.126741208124276,0.726923559935723,0.818501842222107,0.248418178933595,0.999957823523514,0.693116618962706,0.886446424549316,0.875330028830129,0.719578870219539,0.70033904296373,0.526593885692224,0.240627832887685,0.678590778201504,0.480603002087165,0.0788174433921912,0.752267133055402,0.291341043563346,0.0331008842302715,0.599920077241537,0.111550074149014,0.486265707066217,0.0695494694233653,1,0,0,0,0,0,1,0,0,0,1
NCIH838,Non-SmallCellLungCancer,0.345028924569772,OXPHOS_high,0.0300454686686762,0.43852958877435,0.20583386549658,0.999225269793749,0.0395001807153407,0.616375783940628,0.755971941082738,0.569269537530532,0.271598387666083,0.0353847484858675,0.83996791347688,0.788477472311955,0.953352501930698,0.225877357452265,0.394319343421294,0.188997357210267,0.589427241012317,0.98569434388984,0.994889263712403,0.269940608361783,0.148399099551402,0.154463668034625,0.262569764769188,0.0469789036384501,0.924622029509187,0.453674089801671,0.999925812859227,0,0,0,0,0,0,0,0,0,0,1
NIHOVCAR3,OvarianEpithelialTumor,0.265570490324445,OXPHOS_high,0.85670433142896,0.95645277880035,0.528431563838253,0.198504582619796,0.835180507436629,0.967488859115349,0.930481773830892,0.421628366956749,0.207104990139127,0.403790029909907,0.0785599293236928,0.0612151535655352,0.98452249648356,0.188306347319627,0.633714916359775,0.895341771257005,0.0797350224068283,0.0110828893855376,0.0281011519895558,0.747688631942959,0.140558445572021,0.157714363959401,0.137248109534395,0.021702314315263,0.010789224359283,0.524127289050055,0.559643722640214,0,0,0,0,0,0,0,0,0,0,1
NMCG1,DiffuseGlioma,0.103240001970276,0,0.0216682222548899,0.389553822608084,0.104376080247527,0.976057259604051,0.0556143417115167,0.148229641687444,0.269457546230932,0.204067479601289,0.274874271123338,0.364599020065816,0.0240560427343482,0.687542973199022,0.0349527302724815,0.517470985546338,0.115440358500046,0.0574650458328573,0.0233588388073379,0.0084040754840085,0.97947801154998,0.0306743188085041,0.899870984713222,0.283957624505044,0.103212240631253,0.768163541676951,0.0520099677066703,0.326750733428923,0.907966608360873,0,0,1,0,0,0,0,0,0,0,0
NO10,DiffuseGlioma,0.545955366848195,OXPHOS_high,0.960971505915238,0.71074873876423,0.0031261938950852,0.820256239525444,0.0614563410704133,0.990549158754771,0.88018751051428,0.841746605718817,0.593438525341457,0.303020351988311,0.724601219126623,0.0062677579939276,0.267012434371827,0.483615317988227,0.369882367527621,0.152105765787239,0.730859193652091,0.0470144739719036,0.0226436228549747,0.303182224045547,0.143561071997954,0.352346484357107,0.340631131906356,0.621124202856211,0.454799520113051,0.274137442660832,0.327651538766197,0,0,0,0,0,0,0,0,0,0,1
NP2,DiffuseGlioma,0.570569512251082,OXPHOS_high,0.0539691885845066,0.514060906292105,0.603263283343492,0.989608923374136,0.756722133671719,0.999882688759099,0.632754196295371,0.518121182609939,0.948968540677714,0.301971380850352,0.32750159356313,0.168144597098739,0.096644264479581,0.373044640501352,0.463500749714583,0.321775467189535,0.147510867728669,0.0713520585686554,0.985189662451894,0.0660839476186168,0.681884149024012,0.20327452118711,0.0056870960819396,0.20596227052604,0.60374331086413,0.286313389521814,0.127093502363792,0,0,0,0,0,0,0,0,0,0,1
NP3,DiffuseGlioma,0.401241235536525,OXPHOS_high,0.0324053931230349,0.0527462357925568,0.866898937150723,0.191549497877613,0.147908771630898,0.476652015558304,0.698613390012965,0.51335126424683,0.178603064192202,0.175494356665044,0.43193223461353,0.110562640585298,0.710269443257779,0.110617440235688,0.322766780909188,0.0593586807382329,0.583266803681035,0.0627700773981356,0.0298446043933833,0.454006964411248,0.0457448148502712,0.0654453032811527,0.0163409156064002,0.0817642828056842,0.988959509716694,0.536215277194914,0.48597188318312,0,0,0,0,0,0,0,0,0,0,0
NP5,DiffuseGlioma,0.195137328446577,OXPHOS_high,0.0185084078368258,0.489773676618868,0.498254801880133,0.318972969415969,0.638198064091009,0.614421251491275,0.617563482956734,0.114864417219219,0.850064231476075,0.0322012456324319,0.0495123643620973,0.100258395358519,0.40677538794029,0.259886260845945,0.0233087512715539,0.217503305442202,0.23439271120602,0.0351840047130887,0.524781826367021,0.0585355478558407,0.101762064880019,0.303196233444739,0.304123845576738,0.141625413091992,0.132794826009444,0.123483449195082,0.31288992902015,0,0,0,0,0,0,0,0,1,1,1
NP8,DiffuseGlioma,0.206047698375757,OXPHOS_high,0.414613868062968,0.699665701055092,0.0002456859854684,0.722899961180797,0.321818102829036,0.982724840712147,0.358250020425798,0.423165139298174,0.715422417987735,0.927501819977922,0.578522075173829,0.0953036588865813,0.985971955179369,0.56221170945518,0.288444664978799,0.240781808460373,0.0094728813001563,0.0228629056623645,0.253414466066107,0.0069294233777035,0.876352816002623,0.0937008171752798,0.0129355053133029,0.942650964620546,0.729190951567675,0.294290560393461,0.98173474501533,0,0,0,0,0,0,0,0,1,0,0
NZM3,Melanoma,0.263040329701174,OXPHOS_high,0.0159680025394081,0.907029183845843,0.485218132414285,0.920525749131123,0.968663911641886,0.981621192934493,0.98662857076455,0.996907133406289,0.974920627814327,0.0687187992498837,0.0377587693936445,0.0190337381013963,0.140239557598485,0.39152603469386,0.998055476576052,0.107494474133687,0.0933611957209142,0.0415009873913067,0.700578210242105,0.0740898660074703,0.179618053352506,0.975432980263515,0.949704951557544,0.0848966959143718,0.0046062303799228,0.967299113066605,0.958599962062975,0,0,1,0,0,0,0,0,0,0,0
NZM42,Melanoma,0.389471609503591,OXPHOS_high,0.0220892458024948,0.973896885889109,0.891688163049934,0.533751773189064,0.481549638105128,0.977223013201097,0.990224239306065,0.999990308020295,0.28978652658646,0.344918915809238,0.0400092294406503,0.0038278582839001,0.218269387652623,0.325854427763042,0.801723563503733,0.0515313519271077,0.0866250879768093,0.0857161453249382,0.306765431990661,0.443492473886217,0.0650759468272999,0.135312075858394,0.777266288757574,0.0092822756395159,0.002657564095918,0.868817318814762,0.517110934670709,0,0,0,0,0,0,0,0,0,0,0
NZM7,Melanoma,-0.234951309686367,OXPHOS_low,0.0637252202017258,0.973535969314849,0.0003727582575668,0.871520335059724,0.244045192172704,0.93153936944513,0.976583269306482,0.974691319503416,0.73449802373507,0.259666337216795,0.0671620996821433,0.237368520907487,0.0304998433877609,0.571679238911585,0.999305118631685,0.976758056672784,0.145425795636255,0.254344818034978,0.0507994601510421,0.912092297995428,0.0189910212455815,0.900399844064528,0.881401635048694,0.0170507741909368,0.439941135149476,0.977225352734032,0.967258366281704,0,0,1,0,0,0,0,0,0,0,0
